time_ref,account,code,country_code,product_type,value,status
2020-09-30,Imports,8532,MA,Goods,49.0,F
2020-09-30,Imports,8532,ME,Goods,102.0,F
2020-09-30,Imports,8532,MK,Goods,5924.0,F
2020-09-30,Imports,8532,MX,Goods,153164.0,F
2020-09-30,Imports,8532,MY,Goods,254796.0,F
2020-09-30,Imports,8532,NL,Goods,636.0,F
2020-09-30,Imports,8532,PH,Goods,172357.0,F
2020-09-30,Imports,8532,PK,Goods,17.0,F
2020-09-30,Imports,8532,PL,Goods,23.0,F
2020-09-30,Imports,8532,PT,Goods,12085.0,F
2020-09-30,Imports,8532,RO,Goods,11962.0,F
2020-09-30,Imports,8532,SE,Goods,297.0,F
2020-09-30,Imports,8532,SG,Goods,119731.0,F
2020-09-30,Imports,8532,SI,Goods,182.0,F
2020-09-30,Imports,8532,SK,Goods,1538.0,F
2020-09-30,Imports,8532,SV,Goods,20884.0,F
2020-09-30,Imports,8532,TH,Goods,40560.0,F
2020-09-30,Imports,8532,TR,Goods,1349.0,F
2020-09-30,Imports,8532,TW,Goods,422418.0,F
2020-09-30,Imports,8532,US,Goods,67640.0,F
2020-09-30,Imports,8532,VN,Goods,6736.0,F
2020-09-30,Imports,8532,ZA,Goods,7.0,F
2020-09-30,Imports,8533,AE,Goods,1866.0,F
2020-09-30,Imports,8533,AG,Goods,14.0,F
2020-09-30,Imports,8533,AT,Goods,2875.0,F
2020-09-30,Imports,8533,AU,Goods,147618.0,F
2020-09-30,Imports,8533,BA,Goods,21.0,F
2020-09-30,Imports,8533,BB,Goods,58.0,F
2020-09-30,Imports,8533,BE,Goods,652.0,F
2020-09-30,Imports,8533,BG,Goods,1183.0,F
2020-09-30,Imports,8533,BR,Goods,127.0,F
2020-09-30,Imports,8533,CA,Goods,23775.0,F
2020-09-30,Imports,8533,CH,Goods,7158.0,F
2020-09-30,Imports,8533,CN,Goods,828833.0,F
2020-09-30,Imports,8533,CO,Goods,103.0,F
2020-09-30,Imports,8533,CR,Goods,14788.0,F
2020-09-30,Imports,8533,CZ,Goods,20297.0,F
2020-09-30,Imports,8533,DE,Goods,116420.0,F
2020-09-30,Imports,8533,DK,Goods,16855.0,F
2020-09-30,Imports,8533,DO,Goods,6382.0,F
2020-09-30,Imports,8533,EE,Goods,44.0,F
2020-09-30,Imports,8533,ES,Goods,1408.0,F
2020-09-30,Imports,8533,FI,Goods,661.0,F
2020-09-30,Imports,8533,FR,Goods,5834.0,F
2020-09-30,Imports,8533,GB,Goods,64613.0,F
2020-09-30,Imports,8533,HK,Goods,4112.0,F
2020-09-30,Imports,8533,HR,Goods,6376.0,F
2020-09-30,Imports,8533,HU,Goods,1521.0,F
2020-09-30,Imports,8533,ID,Goods,5991.0,F
2020-09-30,Imports,8533,IE,Goods,3695.0,F
2020-09-30,Imports,8533,IL,Goods,234440.0,F
2020-09-30,Imports,8533,IN,Goods,41983.0,F
2020-09-30,Imports,8533,IS,Goods,204.0,F
2020-09-30,Imports,8533,IT,Goods,26759.0,F
2020-09-30,Imports,8533,JP,Goods,755353.0,F
2020-09-30,Imports,8533,KR,Goods,13241.0,F
2020-09-30,Imports,8533,LA,Goods,25.0,F
2020-09-30,Imports,8533,LU,Goods,26.0,F
2020-09-30,Imports,8533,ME,Goods,117.0,F
2020-09-30,Imports,8533,MX,Goods,28805.0,F
2020-09-30,Imports,8533,MY,Goods,74435.0,F
2020-09-30,Imports,8533,NL,Goods,6918.0,F
2020-09-30,Imports,8533,NO,Goods,10646.0,F
2020-09-30,Imports,8533,PH,Goods,14970.0,F
2020-09-30,Imports,8533,PL,Goods,1783.0,F
2020-09-30,Imports,8533,RO,Goods,137.0,F
2020-09-30,Imports,8533,RU,Goods,37.0,F
2020-09-30,Imports,8533,SE,Goods,961.0,F
2020-09-30,Imports,8533,SG,Goods,25379.0,F
2020-09-30,Imports,8533,SI,Goods,2338.0,F
2020-09-30,Imports,8533,SK,Goods,395.0,F
2020-09-30,Imports,8533,SL,Goods,18.0,F
2020-09-30,Imports,8533,SO,Goods,22.0,F
2020-09-30,Imports,8533,TH,Goods,98432.0,F
2020-09-30,Imports,8533,TW,Goods,245946.0,F
2020-09-30,Imports,8533,US,Goods,167105.0,F
2020-09-30,Imports,8533,VN,Goods,105.0,F
2020-09-30,Imports,8534,AT,Goods,34007.0,F
2020-09-30,Imports,8534,AU,Goods,776810.0,F
2020-09-30,Imports,8534,BE,Goods,4210.0,F
2020-09-30,Imports,8534,BG,Goods,376.0,F
2020-09-30,Imports,8534,CA,Goods,34248.0,F
2020-09-30,Imports,8534,CH,Goods,7056.0,F
2020-09-30,Imports,8534,CN,Goods,7227544.0,F
2020-09-30,Imports,8534,CZ,Goods,5011.0,F
2020-09-30,Imports,8534,DE,Goods,120751.0,F
2020-09-30,Imports,8534,DK,Goods,22716.0,F
2020-09-30,Imports,8534,EE,Goods,125.0,F
2020-09-30,Imports,8534,ES,Goods,10191.0,F
2020-09-30,Imports,8534,FI,Goods,591.0,F
2020-09-30,Imports,8534,FR,Goods,12155.0,F
2020-09-30,Imports,8534,GB,Goods,49734.0,F
2020-09-30,Imports,8534,GR,Goods,1996.0,F
2020-09-30,Imports,8534,HK,Goods,834179.0,F
2020-09-30,Imports,8534,HR,Goods,105.0,F
2020-09-30,Imports,8534,HU,Goods,857.0,F
2020-09-30,Imports,8534,IL,Goods,3058.0,F
2020-09-30,Imports,8534,IN,Goods,13129.0,F
2020-09-30,Imports,8534,IT,Goods,25459.0,F
2020-09-30,Imports,8534,JP,Goods,118481.0,F
2020-09-30,Imports,8534,KH,Goods,827.0,F
2020-09-30,Imports,8534,KR,Goods,63377.0,F
2020-09-30,Imports,8534,LT,Goods,10488.0,F
2020-09-30,Imports,8534,MX,Goods,5007.0,F
2020-09-30,Imports,8534,MY,Goods,267741.0,F
2020-09-30,Imports,8534,NL,Goods,700.0,F
2020-09-30,Imports,8534,NO,Goods,27491.0,F
2020-09-30,Imports,8534,NZ,Goods,22384.0,F
2020-09-30,Imports,8534,PL,Goods,1794.0,F
2020-09-30,Imports,8534,SE,Goods,6415.0,F
2020-09-30,Imports,8534,SG,Goods,76817.0,F
2020-09-30,Imports,8534,SI,Goods,174.0,F
2020-09-30,Imports,8534,TH,Goods,509435.0,F
2020-09-30,Imports,8534,TR,Goods,364.0,F
2020-09-30,Imports,8534,TW,Goods,419324.0,F
2020-09-30,Imports,8534,US,Goods,357100.0,F
2020-09-30,Imports,8534,VN,Goods,41090.0,F
2020-09-30,Imports,8534,WS,Goods,1013.0,F
2020-09-30,Imports,8535,AT,Goods,3023.0,F
2020-09-30,Imports,8535,AU,Goods,660029.0,F
2020-09-30,Imports,8535,BE,Goods,42744.0,F
2020-09-30,Imports,8535,BG,Goods,2543.0,F
2020-09-30,Imports,8535,BR,Goods,1064.0,F
2020-09-30,Imports,8535,CA,Goods,11986.0,F
2020-09-30,Imports,8535,CH,Goods,34622.0,F
2020-09-30,Imports,8535,CN,Goods,1595454.0,F
2020-09-30,Imports,8535,CZ,Goods,25083.0,F
2020-09-30,Imports,8535,DE,Goods,413227.0,F
2020-09-30,Imports,8535,DK,Goods,618.0,F
2020-09-30,Imports,8535,EE,Goods,1210.0,F
2020-09-30,Imports,8535,ES,Goods,60959.0,F
2020-09-30,Imports,8535,FI,Goods,25127.0,F
2020-09-30,Imports,8535,FR,Goods,111585.0,F
2020-09-30,Imports,8535,GB,Goods,170519.0,F
2020-09-30,Imports,8535,HK,Goods,18.0,F
2020-09-30,Imports,8535,HU,Goods,9649.0,F
2020-09-30,Imports,8535,ID,Goods,19126.0,F
2020-09-30,Imports,8535,IL,Goods,3701.0,F
2020-09-30,Imports,8535,IN,Goods,207815.0,F
2020-09-30,Imports,8535,IT,Goods,50964.0,F
2020-09-30,Imports,8535,JP,Goods,31856.0,F
2020-09-30,Imports,8535,KR,Goods,476252.0,F
2020-09-30,Imports,8535,LI,Goods,103.0,F
2020-09-30,Imports,8535,LV,Goods,2393.0,F
2020-09-30,Imports,8535,MA,Goods,11411.0,F
2020-09-30,Imports,8535,MX,Goods,227186.0,F
2020-09-30,Imports,8535,MY,Goods,58049.0,F
2020-09-30,Imports,8535,NL,Goods,7680.0,F
2020-09-30,Imports,8535,NZ,Goods,5562.0,F
2020-09-30,Imports,8535,PH,Goods,5.0,F
2020-09-30,Imports,8535,PL,Goods,598433.0,F
2020-09-30,Imports,8535,PT,Goods,8.0,F
2020-09-30,Imports,8535,RO,Goods,253.0,F
2020-09-30,Imports,8535,RU,Goods,5754.0,F
2020-09-30,Imports,8535,SE,Goods,504.0,F
2020-09-30,Imports,8535,SG,Goods,10466.0,F
2020-09-30,Imports,8535,SI,Goods,21.0,F
2020-09-30,Imports,8535,SK,Goods,74.0,F
2020-09-30,Imports,8535,TH,Goods,1990.0,F
2020-09-30,Imports,8535,TN,Goods,150.0,F
2020-09-30,Imports,8535,TR,Goods,278075.0,F
2020-09-30,Imports,8535,TW,Goods,53177.0,F
2020-09-30,Imports,8535,US,Goods,610648.0,F
2020-09-30,Imports,8535,VN,Goods,6.0,F
2020-09-30,Imports,8535,WS,Goods,44.0,F
2020-09-30,Imports,8535,ZA,Goods,1138.0,F
2020-09-30,Imports,8536,AE,Goods,31043.0,F
2020-09-30,Imports,8536,AR,Goods,6376.0,F
2020-09-30,Imports,8536,AT,Goods,473761.0,F
2020-09-30,Imports,8536,AU,Goods,9017456.0,F
2020-09-30,Imports,8536,BA,Goods,751.0,F
2020-09-30,Imports,8536,BB,Goods,22.0,F
2020-09-30,Imports,8536,BD,Goods,108.0,F
2020-09-30,Imports,8536,BE,Goods,561624.0,F
2020-09-30,Imports,8536,BF,Goods,4.0,F
2020-09-30,Imports,8536,BG,Goods,186876.0,F
2020-09-30,Imports,8536,BO,Goods,738.0,F
2020-09-30,Imports,8536,BR,Goods,61633.0,F
2020-09-30,Imports,8536,BW,Goods,24.0,F
2020-09-30,Imports,8536,BY,Goods,55872.0,F
2020-09-30,Imports,8536,CA,Goods,118655.0,F
2020-09-30,Imports,8536,CC,Goods,7.0,F
2020-09-30,Imports,8536,CD,Goods,434.0,F
2020-09-30,Imports,8536,CG,Goods,302.0,F
2020-09-30,Imports,8536,CH,Goods,702572.0,F
2020-09-30,Imports,8536,CK,Goods,126.0,F
2020-09-30,Imports,8536,CL,Goods,14588.0,F
2020-09-30,Imports,8536,CM,Goods,1953.0,F
2020-09-30,Imports,8536,CN,Goods,1.4367767E7,F
2020-09-30,Imports,8536,CO,Goods,20.0,F
2020-09-30,Imports,8536,CR,Goods,11992.0,F
2020-09-30,Imports,8536,CZ,Goods,1138041.0,F
2020-09-30,Imports,8536,DE,Goods,4878997.0,F
2020-09-30,Imports,8536,DK,Goods,94379.0,F
2020-09-30,Imports,8536,DO,Goods,147669.0,F
2020-09-30,Imports,8536,EE,Goods,20254.0,F
2020-09-30,Imports,8536,EG,Goods,935.0,F
2020-09-30,Imports,8536,ES,Goods,424936.0,F
2020-09-30,Imports,8536,FI,Goods,114490.0,F
2020-09-30,Imports,8536,FR,Goods,1894388.0,F
2020-09-30,Imports,8536,GB,Goods,1012649.0,F
2020-09-30,Imports,8536,GE,Goods,432.0,F
2020-09-30,Imports,8536,GR,Goods,44760.0,F
2020-09-30,Imports,8536,HK,Goods,235138.0,F
2020-09-30,Imports,8536,HN,Goods,202.0,F
2020-09-30,Imports,8536,HR,Goods,4565.0,F
2020-09-30,Imports,8536,HU,Goods,917180.0,F
2020-09-30,Imports,8536,ID,Goods,843672.0,F
2020-09-30,Imports,8536,IE,Goods,238418.0,F
2020-09-30,Imports,8536,IL,Goods,460129.0,F
2020-09-30,Imports,8536,IN,Goods,2090464.0,F
2020-09-30,Imports,8536,IS,Goods,5882.0,F
2020-09-30,Imports,8536,IT,Goods,1500474.0,F
2020-09-30,Imports,8536,JP,Goods,1393011.0,F
2020-09-30,Imports,8536,KR,Goods,191724.0,F
2020-09-30,Imports,8536,LB,Goods,2538.0,F
2020-09-30,Imports,8536,LI,Goods,10778.0,F
2020-09-30,Imports,8536,LK,Goods,19895.0,F
2020-09-30,Imports,8536,LS,Goods,312.0,F
2020-09-30,Imports,8536,LT,Goods,8806.0,F
2020-09-30,Imports,8536,LU,Goods,3195.0,F
2020-09-30,Imports,8536,LV,Goods,6270.0,F
2020-09-30,Imports,8536,MA,Goods,29443.0,F
2020-09-30,Imports,8536,MD,Goods,6427.0,F
2020-09-30,Imports,8536,ME,Goods,1589.0,F
2020-09-30,Imports,8536,MK,Goods,4951.0,F
2020-09-30,Imports,8536,MM,Goods,55.0,F
2020-09-30,Imports,8536,MO,Goods,136.0,F
2020-09-30,Imports,8536,MT,Goods,14561.0,F
2020-09-30,Imports,8536,MW,Goods,1566.0,F
2020-09-30,Imports,8536,MX,Goods,1101373.0,F
2020-09-30,Imports,8536,MY,Goods,615309.0,F
2020-09-30,Imports,8536,MZ,Goods,240.0,F
2020-09-30,Imports,8536,NE,Goods,55.0,F
2020-09-30,Imports,8536,NG,Goods,529.0,F
2020-09-30,Imports,8536,NL,Goods,104538.0,F
2020-09-30,Imports,8536,NO,Goods,7815.0,F
2020-09-30,Imports,8536,NU,Goods,9997.0,F
2020-09-30,Imports,8536,NZ,Goods,21331.0,F
2020-09-30,Imports,8536,PH,Goods,107905.0,F
2020-09-30,Imports,8536,PK,Goods,866.0,F
2020-09-30,Imports,8536,PL,Goods,798414.0,F
2020-09-30,Imports,8536,PM,Goods,7.0,F
2020-09-30,Imports,8536,PR,Goods,69.0,F
2020-09-30,Imports,8536,PT,Goods,38284.0,F
2020-09-30,Imports,8536,PY,Goods,47.0,F
2020-09-30,Imports,8536,QA,Goods,72.0,F
2020-09-30,Imports,8536,RO,Goods,433573.0,F
2020-09-30,Imports,8536,RS,Goods,11385.0,F
2020-09-30,Imports,8536,RU,Goods,8559.0,F
2020-09-30,Imports,8536,SA,Goods,944.0,F
2020-09-30,Imports,8536,SE,Goods,248913.0,F
2020-09-30,Imports,8536,SG,Goods,466920.0,F
2020-09-30,Imports,8536,SI,Goods,88834.0,F
2020-09-30,Imports,8536,SK,Goods,25454.0,F
2020-09-30,Imports,8536,SL,Goods,99.0,F
2020-09-30,Imports,8536,SO,Goods,80.0,F
2020-09-30,Imports,8536,SV,Goods,134.0,F
2020-09-30,Imports,8536,SZ,Goods,179.0,F
2020-09-30,Imports,8536,TD,Goods,987.0,F
2020-09-30,Imports,8536,TH,Goods,655572.0,F
2020-09-30,Imports,8536,TK,Goods,345.0,F
2020-09-30,Imports,8536,TN,Goods,187987.0,F
2020-09-30,Imports,8536,TR,Goods,57062.0,F
2020-09-30,Imports,8536,TW,Goods,2331338.0,F
2020-09-30,Imports,8536,UA,Goods,319.0,F
2020-09-30,Imports,8536,US,Goods,3475740.0,F
2020-09-30,Imports,8536,VN,Goods,4690311.0,F
2020-09-30,Imports,8536,WS,Goods,30659.0,F
2020-09-30,Imports,8536,ZA,Goods,38536.0,F
2020-09-30,Imports,8537,AE,Goods,9385.0,F
2020-09-30,Imports,8537,AT,Goods,353836.0,F
2020-09-30,Imports,8537,AU,Goods,2544699.0,F
2020-09-30,Imports,8537,BD,Goods,94.0,F
2020-09-30,Imports,8537,BE,Goods,21383.0,F
2020-09-30,Imports,8537,BG,Goods,7670.0,F
2020-09-30,Imports,8537,BR,Goods,1667.0,F
2020-09-30,Imports,8537,CA,Goods,263903.0,F
2020-09-30,Imports,8537,CH,Goods,197508.0,F
2020-09-30,Imports,8537,CN,Goods,4957017.0,F
2020-09-30,Imports,8537,CZ,Goods,61210.0,F
2020-09-30,Imports,8537,DE,Goods,3821229.0,F
2020-09-30,Imports,8537,DK,Goods,445816.0,F
2020-09-30,Imports,8537,DO,Goods,781.0,F
2020-09-30,Imports,8537,EE,Goods,23927.0,F
2020-09-30,Imports,8537,ES,Goods,253483.0,F
2020-09-30,Imports,8537,FI,Goods,45076.0,F
2020-09-30,Imports,8537,FR,Goods,416467.0,F
2020-09-30,Imports,8537,GB,Goods,757490.0,F
2020-09-30,Imports,8537,GR,Goods,2525.0,F
2020-09-30,Imports,8537,HK,Goods,51065.0,F
2020-09-30,Imports,8537,HU,Goods,113493.0,F
2020-09-30,Imports,8537,ID,Goods,90172.0,F
2020-09-30,Imports,8537,IE,Goods,70846.0,F
2020-09-30,Imports,8537,IL,Goods,877104.0,F
2020-09-30,Imports,8537,IN,Goods,241183.0,F
2020-09-30,Imports,8537,IS,Goods,5003.0,F
2020-09-30,Imports,8537,IT,Goods,226109.0,F
2020-09-30,Imports,8537,JP,Goods,664144.0,F
2020-09-30,Imports,8537,KH,Goods,1914.0,F
2020-09-30,Imports,8537,KR,Goods,572056.0,F
2020-09-30,Imports,8537,LT,Goods,1035.0,F
2020-09-30,Imports,8537,LV,Goods,10084.0,F
2020-09-30,Imports,8537,MA,Goods,3045.0,F
2020-09-30,Imports,8537,MK,Goods,13329.0,F
2020-09-30,Imports,8537,MT,Goods,208.0,F
2020-09-30,Imports,8537,MX,Goods,527333.0,F
2020-09-30,Imports,8537,MY,Goods,233114.0,F
2020-09-30,Imports,8537,NL,Goods,375164.0,F
2020-09-30,Imports,8537,NO,Goods,129858.0,F
2020-09-30,Imports,8537,NZ,Goods,32037.0,F
2020-09-30,Imports,8537,PH,Goods,33459.0,F
2020-09-30,Imports,8537,PL,Goods,143276.0,F
2020-09-30,Imports,8537,PT,Goods,13553.0,F
2020-09-30,Imports,8537,RO,Goods,32200.0,F
2020-09-30,Imports,8537,RU,Goods,1669.0,F
2020-09-30,Imports,8537,SE,Goods,405284.0,F
2020-09-30,Imports,8537,SG,Goods,830202.0,F
2020-09-30,Imports,8537,SI,Goods,2181.0,F
2020-09-30,Imports,8537,SK,Goods,16393.0,F
2020-09-30,Imports,8537,SZ,Goods,158.0,F
2020-09-30,Imports,8537,TH,Goods,607538.0,F
2020-09-30,Imports,8537,TN,Goods,2487.0,F
2020-09-30,Imports,8537,TR,Goods,24647.0,F
2020-09-30,Imports,8537,TW,Goods,257478.0,F
2020-09-30,Imports,8537,US,Goods,4922406.0,F
2020-09-30,Imports,8537,VN,Goods,71316.0,F
2020-09-30,Imports,8537,ZA,Goods,3271.0,F
2020-09-30,Imports,8538,AE,Goods,495.0,F
2020-09-30,Imports,8538,AT,Goods,352690.0,F
2020-09-30,Imports,8538,AU,Goods,925954.0,F
2020-09-30,Imports,8538,BE,Goods,222393.0,F
2020-09-30,Imports,8538,BG,Goods,4471.0,F
2020-09-30,Imports,8538,BR,Goods,1253.0,F
2020-09-30,Imports,8538,CA,Goods,29428.0,F
2020-09-30,Imports,8538,CH,Goods,113740.0,F
2020-09-30,Imports,8538,CL,Goods,1187.0,F
2020-09-30,Imports,8538,CN,Goods,1461393.0,F
2020-09-30,Imports,8538,CZ,Goods,215229.0,F
2020-09-30,Imports,8538,DE,Goods,1450238.0,F
2020-09-30,Imports,8538,DK,Goods,1024231.0,F
2020-09-30,Imports,8538,DO,Goods,7101.0,F
2020-09-30,Imports,8538,EE,Goods,9090.0,F
2020-09-30,Imports,8538,ES,Goods,113049.0,F
2020-09-30,Imports,8538,FI,Goods,36044.0,F
2020-09-30,Imports,8538,FR,Goods,1018566.0,F
2020-09-30,Imports,8538,GB,Goods,120036.0,F
2020-09-30,Imports,8538,GR,Goods,992.0,F
2020-09-30,Imports,8538,HK,Goods,2854.0,F
2020-09-30,Imports,8538,HU,Goods,34743.0,F
2020-09-30,Imports,8538,ID,Goods,93661.0,F
2020-09-30,Imports,8538,IE,Goods,6598.0,F
2020-09-30,Imports,8538,IL,Goods,8899.0,F
2020-09-30,Imports,8538,IN,Goods,321983.0,F
2020-09-30,Imports,8538,IT,Goods,289229.0,F
2020-09-30,Imports,8538,JP,Goods,232548.0,F
2020-09-30,Imports,8538,KR,Goods,313425.0,F
2020-09-30,Imports,8538,LK,Goods,35471.0,F
2020-09-30,Imports,8538,LT,Goods,1004.0,F
2020-09-30,Imports,8538,LV,Goods,291.0,F
2020-09-30,Imports,8538,MA,Goods,2844.0,F
2020-09-30,Imports,8538,ME,Goods,29.0,F
2020-09-30,Imports,8538,MT,Goods,6591.0,F
2020-09-30,Imports,8538,MX,Goods,280992.0,F
2020-09-30,Imports,8538,MY,Goods,379530.0,F
2020-09-30,Imports,8538,MZ,Goods,22.0,F
2020-09-30,Imports,8538,NL,Goods,19225.0,F
2020-09-30,Imports,8538,NO,Goods,15882.0,F
2020-09-30,Imports,8538,NZ,Goods,6398.0,F
2020-09-30,Imports,8538,PH,Goods,416.0,F
2020-09-30,Imports,8538,PL,Goods,290555.0,F
2020-09-30,Imports,8538,PT,Goods,2032.0,F
2020-09-30,Imports,8538,RO,Goods,114097.0,F
2020-09-30,Imports,8538,RS,Goods,191.0,F
2020-09-30,Imports,8538,SE,Goods,60732.0,F
2020-09-30,Imports,8538,SG,Goods,255489.0,F
2020-09-30,Imports,8538,SI,Goods,8955.0,F
2020-09-30,Imports,8538,SK,Goods,5508.0,F
2020-09-30,Imports,8538,TH,Goods,346040.0,F
2020-09-30,Imports,8538,TN,Goods,7525.0,F
2020-09-30,Imports,8538,TR,Goods,1139.0,F
2020-09-30,Imports,8538,TW,Goods,129503.0,F
2020-09-30,Imports,8538,UA,Goods,366.0,F
2020-09-30,Imports,8538,US,Goods,594878.0,F
2020-09-30,Imports,8538,VN,Goods,19017.0,F
2020-09-30,Imports,8538,ZA,Goods,3815.0,F
2020-09-30,Imports,8539,AE,Goods,2001.0,F
2020-09-30,Imports,8539,AR,Goods,194.0,F
2020-09-30,Imports,8539,AT,Goods,28205.0,F
2020-09-30,Imports,8539,AU,Goods,1215682.0,F
2020-09-30,Imports,8539,BE,Goods,50686.0,F
2020-09-30,Imports,8539,BR,Goods,110.0,F
2020-09-30,Imports,8539,CA,Goods,26176.0,F
2020-09-30,Imports,8539,CH,Goods,7200.0,F
2020-09-30,Imports,8539,CN,Goods,6056820.0,F
2020-09-30,Imports,8539,CZ,Goods,41336.0,F
2020-09-30,Imports,8539,DE,Goods,542475.0,F
2020-09-30,Imports,8539,DK,Goods,23091.0,F
2020-09-30,Imports,8539,ES,Goods,23693.0,F
2020-09-30,Imports,8539,FI,Goods,299.0,F
2020-09-30,Imports,8539,FR,Goods,70722.0,F
2020-09-30,Imports,8539,GB,Goods,222351.0,F
2020-09-30,Imports,8539,HK,Goods,34139.0,F
2020-09-30,Imports,8539,HU,Goods,90919.0,F
2020-09-30,Imports,8539,ID,Goods,8231.0,F
2020-09-30,Imports,8539,IE,Goods,622.0,F
2020-09-30,Imports,8539,IL,Goods,1070.0,F
2020-09-30,Imports,8539,IN,Goods,150345.0,F
2020-09-30,Imports,8539,IT,Goods,39345.0,F
2020-09-30,Imports,8539,JP,Goods,525981.0,F
2020-09-30,Imports,8539,KG,Goods,71.0,F
2020-09-30,Imports,8539,KR,Goods,58250.0,F
2020-09-30,Imports,8539,LT,Goods,44.0,F
2020-09-30,Imports,8539,MX,Goods,30880.0,F
2020-09-30,Imports,8539,MY,Goods,4090.0,F
2020-09-30,Imports,8539,NE,Goods,441.0,F
2020-09-30,Imports,8539,NL,Goods,160248.0,F
2020-09-30,Imports,8539,NO,Goods,300.0,F
2020-09-30,Imports,8539,NZ,Goods,301.0,F
2020-09-30,Imports,8539,PH,Goods,62192.0,F
2020-09-30,Imports,8539,PL,Goods,283095.0,F
2020-09-30,Imports,8539,RO,Goods,9166.0,F
2020-09-30,Imports,8539,RU,Goods,32784.0,F
2020-09-30,Imports,8539,SE,Goods,11640.0,F
2020-09-30,Imports,8539,SG,Goods,5173.0,F
2020-09-30,Imports,8539,SI,Goods,2560.0,F
2020-09-30,Imports,8539,SK,Goods,12174.0,F
2020-09-30,Imports,8539,SO,Goods,19.0,F
2020-09-30,Imports,8539,TH,Goods,222674.0,F
2020-09-30,Imports,8539,TN,Goods,804.0,F
2020-09-30,Imports,8539,TR,Goods,9.0,F
2020-09-30,Imports,8539,TW,Goods,191676.0,F
2020-09-30,Imports,8539,US,Goods,745449.0,F
2020-09-30,Imports,8539,VN,Goods,66.0,F
2020-09-30,Imports,8540,AU,Goods,5989.0,F
2020-09-30,Imports,8540,CH,Goods,53.0,F
2020-09-30,Imports,8540,CN,Goods,3435.0,F
2020-09-30,Imports,8540,DE,Goods,12837.0,F
2020-09-30,Imports,8540,FR,Goods,9812.0,F
2020-09-30,Imports,8540,GB,Goods,82973.0,F
2020-09-30,Imports,8540,ID,Goods,47.0,F
2020-09-30,Imports,8540,JP,Goods,28894.0,F
2020-09-30,Imports,8540,RU,Goods,449.0,F
2020-09-30,Imports,8540,SK,Goods,943.0,F
2020-09-30,Imports,8540,TH,Goods,755.0,F
2020-09-30,Imports,8540,US,Goods,75797.0,F
2020-09-30,Imports,8541,AT,Goods,53469.0,F
2020-09-30,Imports,8541,AU,Goods,640924.0,F
2020-09-30,Imports,8541,BE,Goods,1886.0,F
2020-09-30,Imports,8541,BR,Goods,89276.0,F
2020-09-30,Imports,8541,CA,Goods,25357.0,F
2020-09-30,Imports,8541,CH,Goods,43628.0,F
2020-09-30,Imports,8541,CM,Goods,533.0,F
2020-09-30,Imports,8541,CN,Goods,9249648.0,F
2020-09-30,Imports,8541,CZ,Goods,31747.0,F
2020-09-30,Imports,8541,DE,Goods,310494.0,F
2020-09-30,Imports,8541,DK,Goods,11847.0,F
2020-09-30,Imports,8541,DO,Goods,22648.0,F
2020-09-30,Imports,8541,EE,Goods,53.0,F
2020-09-30,Imports,8541,ES,Goods,2370.0,F
2020-09-30,Imports,8541,FI,Goods,4260.0,F
2020-09-30,Imports,8541,FR,Goods,13036.0,F
2020-09-30,Imports,8541,GB,Goods,376192.0,F
2020-09-30,Imports,8541,HK,Goods,135668.0,F
2020-09-30,Imports,8541,HU,Goods,698019.0,F
2020-09-30,Imports,8541,ID,Goods,9377.0,F
2020-09-30,Imports,8541,IE,Goods,3265.0,F
2020-09-30,Imports,8541,IL,Goods,108341.0,F
2020-09-30,Imports,8541,IN,Goods,36625.0,F
2020-09-30,Imports,8541,IT,Goods,34312.0,F
2020-09-30,Imports,8541,JP,Goods,1441276.0,F
2020-09-30,Imports,8541,KR,Goods,712600.0,F
2020-09-30,Imports,8541,LT,Goods,3395.0,F
2020-09-30,Imports,8541,LU,Goods,2520.0,F
2020-09-30,Imports,8541,MA,Goods,12159.0,F
2020-09-30,Imports,8541,ME,Goods,97.0,F
2020-09-30,Imports,8541,MO,Goods,51.0,F
2020-09-30,Imports,8541,MT,Goods,295.0,F
2020-09-30,Imports,8541,MX,Goods,26987.0,F
2020-09-30,Imports,8541,MY,Goods,1191039.0,F
2020-09-30,Imports,8541,NC,Goods,54.0,F
2020-09-30,Imports,8541,NL,Goods,98199.0,F
2020-09-30,Imports,8541,NZ,Goods,62602.0,F
2020-09-30,Imports,8541,PH,Goods,109985.0,F
2020-09-30,Imports,8541,PL,Goods,17880.0,F
2020-09-30,Imports,8541,PT,Goods,215.0,F
2020-09-30,Imports,8541,RO,Goods,165.0,F
2020-09-30,Imports,8541,RS,Goods,41530.0,F
2020-09-30,Imports,8541,SE,Goods,33208.0,F
2020-09-30,Imports,8541,SG,Goods,1097389.0,F
2020-09-30,Imports,8541,SI,Goods,1734.0,F
2020-09-30,Imports,8541,SK,Goods,411979.0,F
2020-09-30,Imports,8541,TH,Goods,411240.0,F
2020-09-30,Imports,8541,TW,Goods,1043218.0,F
2020-09-30,Imports,8541,UA,Goods,616.0,F
2020-09-30,Imports,8541,US,Goods,425869.0,F
2020-09-30,Imports,8541,VN,Goods,81583.0,F
2020-09-30,Imports,8541,ZA,Goods,3608.0,F
2020-09-30,Imports,8542,AT,Goods,76897.0,F
2020-09-30,Imports,8542,AU,Goods,288253.0,F
2020-09-30,Imports,8542,BA,Goods,19.0,F
